"state","race_ethnicity","category","a","b","c","d","or","log_or","se_log_or","ci_low","ci_high","flag_zero_cell","flag_small_cell_5"
"Kansas","White","not_determined",3464,24831,2044,12113,0.826712490328949,-0.190298298177973,0.0300124734963054,0.779484288753998,0.876802203105837,FALSE,FALSE
"Kansas","American Indian or Alaska Native","not_eligible",34,142,8703,33573,0.923659155900588,-0.0794121542884763,0.191307885289301,0.634844234960202,1.34386702957533,FALSE,FALSE
"Kansas","Asian","not_eligible",202,833,8535,32882,0.934245613887031,-0.0680159054233566,0.0793634149549218,0.799660354183329,1.09148198044473,FALSE,FALSE
"Kansas","Black or African American","not_eligible",397,2228,8340,31487,0.672729625993998,-0.396411774495178,0.0558514810654069,0.602974315684577,0.750554605590807,FALSE,FALSE
"Kansas","Hispanic or Latino","not_eligible",1293,6841,7444,26874,0.682346365801355,-0.382217882315927,0.0330321015012065,0.639568978082622,0.727984906832316,FALSE,FALSE
"Kansas","MU_N","not_eligible",391,1704,8346,32011,0.88009190818688,-0.127728935842025,0.0574060654936238,0.786435299095154,0.984902086347356,FALSE,FALSE
"Kansas","Native Hawaiian or Other Pacific Islander","not_eligible",26,66,8711,33649,1.52171583821222,0.419838539125438,0.231856786747468,0.965990998728377,2.39714355031692,FALSE,FALSE
"Kansas","White","not_eligible",6394,21901,2343,11814,1.47208661769255,0.386680862116605,0.0267115184350124,1.39699889037613,1.55121025858942,FALSE,FALSE
"Kansas","American Indian or Alaska Native","part_b_eligible",77,99,20064,22212,0.861044657097289,-0.149608909352055,0.15225926673906,0.638880998893885,1.16046322053621,FALSE,FALSE
"Kansas","Asian","part_b_eligible",464,571,19677,21740,0.897806047527463,-0.1078012167164,0.0632716746591787,0.79309386368569,1.01634338113645,FALSE,FALSE
"Kansas","Black or African American","part_b_eligible",1220,1405,18921,20906,0.959423533060575,-0.0414226612796523,0.0403992622524911,0.886383821304128,1.03848185590315,FALSE,FALSE
"Kansas","Hispanic or Latino","part_b_eligible",3996,4138,16145,18173,1.08698504864911,0.0834078533518415,0.0246754586149077,1.03566522991197,1.14084789356801,FALSE,FALSE
"Kansas","MU_N","part_b_eligible",986,1109,19155,21202,0.984101837343733,-0.016025894049438,0.0448919045076603,0.901212656126752,1.07461476453911,FALSE,FALSE
"Kansas","Native Hawaiian or Other Pacific Islander","part_b_eligible",40,52,20101,22259,0.851813725302606,-0.160387408330277,0.210536086330918,0.563809901972872,1.28693486949226,FALSE,FALSE
"Kansas","White","part_b_eligible",13358,14937,6783,7374,0.972208411699475,-0.0281850821767009,0.0206118498491357,0.933714737274128,1.01228904080339,FALSE,FALSE
"Kansas","American Indian or Alaska Native","withdrawn",9,167,3964,38312,0.520867447748298,-0.652259688507969,0.342604008995336,0.266131815449965,1.01943053169016,FALSE,FALSE
"Kansas","Asian","withdrawn",108,927,3865,37552,1.13195091623859,0.123942618627647,0.103069733011576,0.924895927995094,1.38535897714556,FALSE,FALSE
"Kansas","Black or African American","withdrawn",213,2412,3760,36067,0.847080091563459,-0.165960029693714,0.0735058705275878,0.733423826658751,0.978349291966784,FALSE,FALSE
"Kansas","Hispanic or Latino","withdrawn",779,7355,3194,31124,1.03208454669637,0.0315805887970734,0.042010422072191,0.950506918324243,1.12066360695975,FALSE,FALSE
"Kansas","MU_N","withdrawn",149,1946,3824,36533,0.731494197947082,-0.312665990273057,0.0866842707718116,0.617196912469243,0.866957936470412,FALSE,FALSE
"Kansas","Native Hawaiian or Other Pacific Islander","withdrawn",8,84,3965,38395,0.922236233711644,-0.0809538694677821,0.37038225358715,0.446237888667005,1.90597816180804,FALSE,FALSE
"Kansas","White","withdrawn",2707,25588,1266,12891,1.07722101296001,0.0743845887832563,0.0357205314828878,1.00438191973285,1.15534249269566,FALSE,FALSE
"Kentucky","American Indian or Alaska Native","dismissed",3,59,2863,37357,0.663467856994855,-0.410274871003014,0.592164283445385,0.207854520106464,2.11777736197355,FALSE,TRUE
"Kentucky","Asian","dismissed",30,678,2836,36738,0.57319295530287,-0.556532873224249,0.187584883901526,0.396849070488705,0.827897022926726,FALSE,FALSE
"Kentucky","Black or African American","dismissed",393,3086,2473,34330,1.76785367516816,0.569766197876477,0.0574636366680767,1.57954600952605,1.97861068810736,FALSE,FALSE
"Kentucky","Hispanic or Latino","dismissed",206,2514,2660,34902,1.07515387514131,0.0724637910024601,0.0752112552016523,0.927789624908267,1.24592453310272,FALSE,FALSE
"Kentucky","MU_N","dismissed",212,1990,2654,35426,1.42201436723936,0.352074434873864,0.0749967419389393,1.22762427837491,1.64718545914715,FALSE,FALSE
"Kentucky","Native Hawaiian or Other Pacific Islander","dismissed",2,95,2864,37321,0.274338429873567,-1.29339278923481,0.714774280711547,0.0675862729495713,1.11356301836098,FALSE,TRUE
"Kentucky","White","dismissed",2020,28994,846,8422,0.693566501327168,-0.365908151499942,0.0427821123656359,0.63778050445463,0.754232041279694,FALSE,FALSE
"Kentucky","American Indian or Alaska Native","moved_out",3,59,1800,38420,1.08531073446328,0.0818663372006818,0.592337800196493,0.339895945389585,3.46547055449903,FALSE,TRUE
"Kentucky","Asian","moved_out",94,614,1709,37865,3.39199638625175,1.22141865255519,0.113483520776665,2.71554033454477,4.23696136565531,FALSE,FALSE
"Kentucky","Black or African American","moved_out",163,3316,1640,35163,1.05393822266027,0.0525338361246226,0.0841114294330844,0.893754128606952,1.24283149205209,FALSE,FALSE
"Kentucky","Hispanic or Latino","moved_out",152,2568,1651,35911,1.28744591685205,0.252660346344962,0.0871888502504846,1.08520640058422,1.52737487350489,FALSE,FALSE
"Kentucky","MU_N","moved_out",114,2088,1689,36391,1.17635579782637,0.162421352889745,0.0993499001552782,0.968211763761438,1.42924617823656,FALSE,FALSE
"Kentucky","Native Hawaiian or Other Pacific Islander","moved_out",8,89,1795,38390,1.92244374197991,0.65359715902016,0.369890668401305,0.931100041937915,3.96927266095445,FALSE,FALSE
"Kentucky","White","moved_out",1269,29745,534,8734,0.697781706301314,-0.359848966822307,0.0529980698988727,0.628936372608207,0.774163064587275,FALSE,FALSE
"Kentucky","American Indian or Alaska Native","not_determined",5,57,2594,37626,1.2723694355395,0.240880859494237,0.466857517908197,0.509584355070871,3.17694992867268,FALSE,FALSE
"Kentucky","Asian","not_determined",55,653,2544,37030,1.22598770069442,0.203746805403686,0.141891855446133,0.9283362891682,1.61907474671786,FALSE,FALSE
"Kentucky","Black or African American","not_determined",354,3125,2245,34558,1.74375511804009,0.556040901659985,0.0601600358649752,1.54980207830942,1.96198079370747,FALSE,FALSE
"Kentucky","Hispanic or Latino","not_determined",218,2502,2381,35181,1.28741324454086,0.252634968404544,0.0737241632906693,1.11419882981235,1.48755573769394,FALSE,FALSE
"Kentucky","MU_N","not_determined",133,2069,2466,35614,0.928365157147354,-0.0743301352868192,0.0918461546274326,0.775421444284938,1.11147540651265,FALSE,FALSE
"Kentucky","Native Hawaiian or Other Pacific Islander","not_determined",7,90,2592,37593,1.12804783950617,0.120488563086278,0.392913040168341,0.5222436718838,2.43658659112996,FALSE,FALSE
"Kentucky","White","not_determined",1827,29187,772,8496,0.688884308810207,-0.372681933808587,0.04466146481704,0.631145785152264,0.75190487220069,FALSE,FALSE
"Kentucky","American Indian or Alaska Native","not_eligible",15,47,11852,28368,0.763889387552868,-0.269332280987315,0.296753917149717,0.42700055815459,1.36657197577863,FALSE,FALSE
"Kentucky","Asian","not_eligible",184,524,11683,27891,0.838293782379696,-0.176386664305237,0.086398077920796,0.707705737255438,0.992978336309307,FALSE,FALSE
"Kentucky","Black or African American","not_eligible",789,2690,11078,25725,0.681112335577866,-0.384028029640809,0.0420513498997963,0.627225800089992,0.739628397954572,FALSE,FALSE
"Kentucky","Hispanic or Latino","not_eligible",677,2043,11190,26372,0.780968078186724,-0.247221002978128,0.0457587766965843,0.71397437595594,0.854247938982482,FALSE,FALSE
"Kentucky","MU_N","not_eligible",581,1621,11286,26794,0.850923709425609,-0.161432802575919,0.0496387014566113,0.772035568037776,0.937872799180683,FALSE,FALSE
"Kentucky","Native Hawaiian or Other Pacific Islander","not_eligible",24,73,11843,28342,0.786786946569212,-0.239797783137125,0.23555258052807,0.495850484137198,1.24842814335222,FALSE,FALSE
"Kentucky","White","not_eligible",9597,21417,2270,6998,1.38141745441217,0.323110112899242,0.027098297260488,1.30996111068012,1.45677163069658,FALSE,FALSE
"Kentucky","American Indian or Alaska Native","part_b_eligible",35,27,19760,20460,1.34221772379667,0.294323263688843,0.256335617406638,0.812130249067741,2.21829986032653,FALSE,FALSE
"Kentucky","Asian","part_b_eligible",315,393,19480,20094,0.826790444691757,-0.190204008217895,0.0762904531267284,0.711960179824959,0.960141393865113,FALSE,FALSE
"Kentucky","Black or African American","part_b_eligible",1674,1805,18121,18682,0.956135525410059,-0.0448556129969244,0.0354978906086076,0.891873048723441,1.02502833139725,FALSE,FALSE
"Kentucky","Hispanic or Latino","part_b_eligible",1349,1371,18446,19116,1.01969270525522,0.0195013125478261,0.0397140899601453,0.943330761092207,1.10223609367604,FALSE,FALSE
"Kentucky","MU_N","part_b_eligible",1088,1114,18707,19373,1.01143141052913,0.0113665656666999,0.0438389994460433,0.928153757232463,1.10218106669661,FALSE,FALSE
"Kentucky","Native Hawaiian or Other Pacific Islander","part_b_eligible",45,52,19750,20435,0.895399221032132,-0.110485603141998,0.203844450535217,0.600483132955169,1.33515784378378,FALSE,FALSE
"Kentucky","White","part_b_eligible",15289,15725,4506,4762,1.02751135564169,0.0271397190465908,0.0236837840456571,0.980904182300663,1.07633304559508,FALSE,FALSE
"Kentucky","American Indian or Alaska Native","withdrawn",1,61,1259,38961,0.507311293115796,-0.678630473439458,1.00856997302657,0.0702687838621439,3.66257581215194,FALSE,TRUE
"Kentucky","Asian","withdrawn",25,683,1235,38339,1.13630031831465,0.127777650074368,0.205669464294745,0.759318088882398,1.70044469150261,FALSE,FALSE
"Kentucky","Black or African American","withdrawn",94,3385,1166,35637,0.848734326346433,-0.16400906702916,0.108717121483875,0.685851172063897,1.05030068630053,FALSE,FALSE
"Kentucky","Hispanic or Latino","withdrawn",111,2609,1149,36413,1.34829626708912,0.298841771048495,0.101440043197165,1.10519223302975,1.64487477338028,FALSE,FALSE
"Kentucky","MU_N","withdrawn",71,2131,1189,36891,1.03374511940559,0.0331882460924734,0.124185023551818,0.810410475280738,1.31862680023318,FALSE,FALSE
"Kentucky","Native Hawaiian or Other Pacific Islander","withdrawn",11,86,1249,38936,3.98733870817584,1.38312401793258,0.321501666512991,2.1233196817265,7.48774200632373,FALSE,FALSE
"Kentucky","White","withdrawn",947,30067,313,8955,0.901116898564452,-0.104120286654915,0.066300700608484,0.791306691672132,1.02616554797803,FALSE,FALSE
"Louisiana","American Indian or Alaska Native","dismissed",4,71,3980,42218,0.597607757095336,-0.514820664833892,0.514158973375789,0.21815002765315,1.63710743098483,FALSE,TRUE
"Louisiana","Asian","dismissed",23,543,3961,41746,0.446414233063344,-0.806507984320851,0.213532895325702,0.293748165350313,0.678423530726984,FALSE,FALSE
"Louisiana","Black or African American","dismissed",2500,17159,1484,25130,2.46721287140144,0.903089121380983,0.0342334044158555,2.3071007478154,2.63843672998368,FALSE,FALSE
"Louisiana","Hispanic or Latino","dismissed",170,2516,3814,39773,0.704605365722303,-0.350117397829651,0.0810379160036232,0.601125400462129,0.825898757601973,FALSE,FALSE
"Louisiana","MU_N","dismissed",152,1884,3832,40405,0.85069190502152,-0.161705254713235,0.0859967596906095,0.718737625505468,1.00687189815644,FALSE,FALSE
"Louisiana","Native Hawaiian or Other Pacific Islander","dismissed",4,27,3980,42262,1.57312488367765,0.453064012963951,0.536014883409922,0.550171539975183,4.49809144936403,FALSE,TRUE
"Louisiana","White","dismissed",1131,20089,2853,22200,0.438082080483175,-0.825348987799158,0.0364623787717351,0.407866546420143,0.470536039116026,FALSE,FALSE
"Louisiana","American Indian or Alaska Native","moved_out",5,70,1690,44508,1.88114961961116,0.631883089745213,0.463572969588381,0.758266834675518,4.66685832682833,FALSE,FALSE
"Louisiana","Asian","moved_out",35,531,1660,44047,1.74896762190003,0.559025683515212,0.176294584157114,1.23798901193819,2.47085209396623,FALSE,FALSE
"Louisiana","Black or African American","moved_out",546,19113,1149,25465,0.633122043572383,-0.457092073569743,0.0528527562814543,0.570818789617146,0.702225521213344,FALSE,FALSE
"Louisiana","Hispanic or Latino","moved_out",175,2511,1520,42067,1.92880929174789,0.656902865245622,0.0824269359108247,1.64106606594263,2.26700518714098,FALSE,FALSE
"Louisiana","MU_N","moved_out",175,1861,1520,42717,2.64270588817557,0.971803349890046,0.083264253121887,2.24477527008396,3.1111775439047,FALSE,FALSE
"Louisiana","Native Hawaiian or Other Pacific Islander","moved_out",1,30,1694,44548,0.876584022038567,-0.131722718361164,1.01683140185693,0.119467338136774,6.43187970601303,FALSE,TRUE
"Louisiana","White","moved_out",758,20462,937,24116,0.953425601789693,-0.0476938834256397,0.0497678048281872,0.864815766976914,1.05111448340685,FALSE,FALSE
"Louisiana","American Indian or Alaska Native","not_determined",7,68,5735,40463,0.726296220318991,-0.319797330405322,0.397192783245839,0.333439051127815,1.58201685695011,FALSE,FALSE
"Louisiana","Asian","not_determined",84,482,5658,40049,1.23356199645345,0.209905916326967,0.119084680004423,0.976773919498988,1.55785813760744,FALSE,FALSE
"Louisiana","Black or African American","not_determined",2916,16743,2826,23788,1.46602040362148,0.382551521254017,0.0282587513007199,1.38702944267734,1.54950987895824,FALSE,FALSE
"Louisiana","Hispanic or Latino","not_determined",359,2327,5383,38204,1.0949203356378,0.0906816077796581,0.058542279307901,0.976225904655369,1.22804622954194,FALSE,FALSE
"Louisiana","MU_N","not_determined",234,1802,5508,38729,0.913068631078032,-0.0909442302616155,0.0709634960946107,0.79450763549815,1.04932197981457,FALSE,FALSE
"Louisiana","Native Hawaiian or Other Pacific Islander","not_determined",1,30,5741,40501,0.235156476804273,-1.44750412768196,1.01662786198473,0.0320616477541384,1.72475753607707,FALSE,TRUE
"Louisiana","White","not_determined",2141,19079,3601,21452,0.668506641417678,-0.402708947683687,0.0290482606936635,0.631508713843385,0.707672150554642,FALSE,FALSE
"Louisiana","American Indian or Alaska Native","not_eligible",16,59,8974,37224,1.12487676262498,0.117673485322618,0.282112477497343,0.647091889523803,1.95543747585036,FALSE,FALSE
"Louisiana","Asian","not_eligible",99,467,8891,36816,0.877817642506907,-0.130316403380299,0.111274314714421,0.705806569278473,1.09174927952868,FALSE,FALSE
"Louisiana","Black or African American","not_eligible",3314,16345,5676,20938,0.747929025972948,-0.290447190572436,0.0242254288370106,0.713245904384436,0.78429868920962,FALSE,FALSE
"Louisiana","Hispanic or Latino","not_eligible",379,2307,8611,34976,0.667280089574041,-0.404545396811227,0.0567160238764494,0.597077234097809,0.745737222111202,FALSE,FALSE
"Louisiana","MU_N","not_eligible",369,1667,8621,35616,0.914488532522007,-0.0893903508449205,0.0587705727133898,0.81498899136251,1.02613567174218,FALSE,FALSE
"Louisiana","Native Hawaiian or Other Pacific Islander","not_eligible",4,27,8986,37256,0.61422294763047,-0.487397309852331,0.535887266662575,0.214866934338688,1.75583009343441,FALSE,TRUE
"Louisiana","White","not_eligible",4809,16411,4181,20872,1.46286291457429,0.380395416058034,0.0235789415718309,1.39679550856057,1.53205526057431,FALSE,FALSE
"Louisiana","American Indian or Alaska Native","part_b_eligible",36,39,20733,25465,1.13375555135069,0.125535618885665,0.231314299798352,0.720477992536412,1.7840956469653,FALSE,FALSE
"Louisiana","Asian","part_b_eligible",233,333,20536,25171,0.857622766904029,-0.153590941788459,0.0859259665639803,0.724693960819634,1.0149343724077,FALSE,FALSE
"Louisiana","Black or African American","part_b_eligible",8719,10940,12050,14564,0.963258786136376,-0.0374331741716341,0.0189142733754803,0.928202693814334,0.99963886686858,FALSE,FALSE
"Louisiana","Hispanic or Latino","part_b_eligible",1314,1372,19455,24132,1.18796415140569,0.172241044900724,0.0397836323517884,1.09885104072258,1.28430403460057,FALSE,FALSE
"Louisiana","MU_N","part_b_eligible",876,1160,19893,24344,0.924140011128503,-0.0788916916241892,0.0457708236699199,0.844844657319187,1.01087786111895,FALSE,FALSE
"Louisiana","Native Hawaiian or Other Pacific Islander","part_b_eligible",18,13,20751,25491,1.70089300608312,0.531153410837584,0.364096213189972,0.833205334647201,3.47217774279787,FALSE,FALSE
"Louisiana","White","part_b_eligible",9573,11647,11196,13857,1.01727954178339,0.0171319483070722,0.0187564065606508,0.980560817196519,1.05537325985525,FALSE,FALSE
"Louisiana","American Indian or Alaska Native","withdrawn",7,68,4795,41403,0.88885787891799,-0.117817922482182,0.397235104972816,0.408036467180049,1.93626891825324,FALSE,FALSE
"Louisiana","Asian","withdrawn",91,475,4711,40996,1.6671557050129,0.511119003733621,0.115459672301058,1.32952009464377,2.09053488996102,FALSE,FALSE
"Louisiana","Black or African American","withdrawn",1504,18155,3298,23316,0.585672696821505,-0.534994183292755,0.0326508489054999,0.549366299834107,0.624378502841827,FALSE,FALSE
