sheet,source_file,year_code,state,exiting_total2,attempts_to_contact_unsuccessful,complete_prior_to_reaching_max_age_for_part_c,deceased,moved_out_of_state,not_eligible_for_part_b_exit_with_no_referrals,not_eligible_for_part_b_exit_with_referrals_to_other_programs,part_b_eligibility_not_determined,part_b_eligible_continuing_in_part_c,part_b_eligible_exiting_part_c,withdrawal_by_parent
AS_N,1516-cexiting-2.xlsx,1516,Utah,77,3,3,1,11,4,1,5,NA,29,20
AS_N,1516-cexiting-2.xlsx,1516,Vermont,16,2,4,0,0,2,0,0,NA,7,1
AS_N,1516-cexiting-2.xlsx,1516,Virgin Islands,0,0,0,0,0,0,0,0,0,0,0
AS_N,1516-cexiting-2.xlsx,1516,Virginia,463,32,48,0,42,36,27,21,NA,160,97
AS_N,1516-cexiting-2.xlsx,1516,Washington,505,24,29,0,36,21,56,23,NA,189,127
AS_N,1516-cexiting-2.xlsx,1516,West Virginia,29,1,4,0,1,4,4,5,NA,5,5
AS_N,1516-cexiting-2.xlsx,1516,Wisconsin,165,8,27,2,13,3,10,15,0,63,24
AS_N,1516-cexiting-2.xlsx,1516,Wyoming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,1516-cexiting-2.xlsx,1516,US and Outlying Areas,12847,520,2084,30,821,361,738,1449,805,4291,1748
BL_N,1516-cexiting-2.xlsx,1516,Alabama,952,190,91,10,22,16,34,80,NA,333,176
BL_N,1516-cexiting-2.xlsx,1516,Alaska,23,1,0,0,3,1,0,3,0,12,3
BL_N,1516-cexiting-2.xlsx,1516,American Samoa,0,0,0,0,0,0,0,0,0,0,0
BL_N,1516-cexiting-2.xlsx,1516,Arizona,277,34,10,2,20,7,15,23,NA,126,40
BL_N,1516-cexiting-2.xlsx,1516,Arkansas,116,5,10,0,6,6,33,25,0,20,11
BL_N,1516-cexiting-2.xlsx,1516,California,1055,38,446,3,21,0,111,397,NA,34,5
BL_N,1516-cexiting-2.xlsx,1516,Colorado,256,24,20,0,15,4,21,35,NA,105,32
BL_N,1516-cexiting-2.xlsx,1516,Connecticut,513,52,28,1,24,18,35,50,NA,252,53
BL_N,1516-cexiting-2.xlsx,1516,Delaware,263,50,22,4,17,13,5,9,0,101,42
BL_N,1516-cexiting-2.xlsx,1516,District of Columbia,372,66,61,1,24,28,11,7,88,46,40
BL_N,1516-cexiting-2.xlsx,1516,Florida,2981,460,134,22,95,44,101,662,NA,1214,249
BL_N,1516-cexiting-2.xlsx,1516,Georgia,1807,288,8,7,47,70,114,285,0,823,165
BL_N,1516-cexiting-2.xlsx,1516,Guam,0,0,0,0,0,0,0,0,NA,0,0
BL_N,1516-cexiting-2.xlsx,1516,Hawaii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BL_N,1516-cexiting-2.xlsx,1516,Idaho,13,1,2,0,1,0,1,1,0,5,2
BL_N,1516-cexiting-2.xlsx,1516,Illinois,2652,393,231,15,90,13,155,561,0,995,199
BL_N,1516-cexiting-2.xlsx,1516,Indiana,966,44,127,5,35,48,40,182,NA,259,226
BL_N,1516-cexiting-2.xlsx,1516,Iowa,239,38,13,3,16,0,41,1,NA,74,53
BL_N,1516-cexiting-2.xlsx,1516,Kansas,291,39,26,2,24,3,16,20,NA,131,30
BL_N,1516-cexiting-2.xlsx,1516,Kentucky,334,29,37,3,13,34,23,24,0,167,4
BL_N,1516-cexiting-2.xlsx,1516,Louisiana,1574,211,256,27,67,33,80,221,NA,590,89
BL_N,1516-cexiting-2.xlsx,1516,Maine,21,1,0,0,3,1,0,0,NA,15,1
BL_N,1516-cexiting-2.xlsx,1516,Maryland,2578,304,487,12,78,11,31,119,719,522,295
BL_N,1516-cexiting-2.xlsx,1516,Massachusetts,1830,298,249,1,77,25,183,0,NA,731,266
BL_N,1516-cexiting-2.xlsx,1516,Michigan,1641,359,158,9,157,74,52,139,NA,470,223
BL_N,1516-cexiting-2.xlsx,1516,Minnesota,460,26,20,2,24,42,29,6,NA,241,70
BL_N,1516-cexiting-2.xlsx,1516,Mississippi,818,86,86,3,30,41,33,171,NA,261,107
BL_N,1516-cexiting-2.xlsx,1516,Missouri,604,53,21,7,30,39,34,40,NA,308,72
BL_N,1516-cexiting-2.xlsx,1516,Montana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BL_N,1516-cexiting-2.xlsx,1516,Nebraska,52,8,4,1,3,0,0,0,12,23,1
BL_N,1516-cexiting-2.xlsx,1516,Nevada,327,62,13,4,30,2,4,69,0,108,35
BL_N,1516-cexiting-2.xlsx,1516,New Hampshire,33,3,4,0,3,0,0,3,0,17,3
BL_N,1516-cexiting-2.xlsx,1516,New Jersey,1316,117,112,4,54,29,107,247,NA,518,128
BL_N,1516-cexiting-2.xlsx,1516,New Mexico,83,16,7,1,12,3,7,6,0,19,12
BL_N,1516-cexiting-2.xlsx,1516,New York,3572,127,194,4,89,58,45,540,1196,1117,202
BL_N,1516-cexiting-2.xlsx,1516,North Carolina,2375,356,98,14,82,109,111,566,NA,786,253
BL_N,1516-cexiting-2.xlsx,1516,North Dakota,30,1,0,0,7,0,2,3,NA,10,7
BL_N,1516-cexiting-2.xlsx,1516,Northern Marianas,0,0,0,0,0,0,0,0,0,0,0
BL_N,1516-cexiting-2.xlsx,1516,Ohio,1604,337,187,8,40,62,95,152,NA,551,172
BL_N,1516-cexiting-2.xlsx,1516,Oklahoma,220,44,23,0,10,4,6,29,0,72,32
BL_N,1516-cexiting-2.xlsx,1516,Oregon,62,5,2,0,4,3,0,0,0,31,17
BL_N,1516-cexiting-2.xlsx,1516,Pennsylvania,2510,293,361,12,62,44,48,458,NA,968,264
BL_N,1516-cexiting-2.xlsx,1516,Puerto Rico,0,0,0,0,0,0,0,0,NA,0,0
BL_N,1516-cexiting-2.xlsx,1516,Rhode Island,162,31,27,0,5,8,7,14,0,48,22
BL_N,1516-cexiting-2.xlsx,1516,South Carolina,1084,120,66,10,40,81,124,98,NA,454,91
BL_N,1516-cexiting-2.xlsx,1516,South Dakota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BL_N,1516-cexiting-2.xlsx,1516,Tennessee,859,136,61,8,27,22,42,197,0,251,115
BL_N,1516-cexiting-2.xlsx,1516,Texas,2226,363,323,10,85,49,112,228,NA,634,422
BL_N,1516-cexiting-2.xlsx,1516,Utah,39,3,1,0,4,4,0,3,NA,11,13
BL_N,1516-cexiting-2.xlsx,1516,Vermont,11,0,3,0,1,0,0,0,NA,7,0
BL_N,1516-cexiting-2.xlsx,1516,Virgin Islands,107,14,1,0,4,5,9,32,0,33,9
BL_N,1516-cexiting-2.xlsx,1516,Virginia,1497,236,233,5,78,112,135,122,NA,404,172
BL_N,1516-cexiting-2.xlsx,1516,Washington,332,29,9,0,24,11,38,37,NA,128,56
BL_N,1516-cexiting-2.xlsx,1516,West Virginia,112,7,8,0,13,0,7,20,NA,36,21
BL_N,1516-cexiting-2.xlsx,1516,Wisconsin,684,139,89,6,18,9,55,109,0,192,67
BL_N,1516-cexiting-2.xlsx,1516,Wyoming,20,1,4,0,4,3,1,0,NA,5,2
BL_N,1516-cexiting-2.xlsx,1516,US and Outlying Areas,42012,5545,4378,226,1651,1189,2157,5997,2015,14281,4573
HI_N,1516-cexiting-2.xlsx,1516,Alabama,188,24,13,2,8,3,9,5,NA,77,47
HI_N,1516-cexiting-2.xlsx,1516,Alaska,69,5,4,0,7,1,0,2,0,40,10
HI_N,1516-cexiting-2.xlsx,1516,American Samoa,0,0,0,0,0,0,0,0,0,0,0
HI_N,1516-cexiting-2.xlsx,1516,Arizona,1806,167,62,8,83,71,100,172,NA,867,276
HI_N,1516-cexiting-2.xlsx,1516,Arkansas,63,4,3,0,1,0,14,5,0,30,6
HI_N,1516-cexiting-2.xlsx,1516,California,9782,384,4492,18,50,0,711,3937,NA,149,41
HI_N,1516-cexiting-2.xlsx,1516,Colorado,1760,159,179,4,53,69,109,219,NA,763,205
HI_N,1516-cexiting-2.xlsx,1516,Connecticut,1610,170,77,4,61,63,180,130,NA,764,161
HI_N,1516-cexiting-2.xlsx,1516,Delaware,134,24,11,1,4,2,1,2,0,65,24
HI_N,1516-cexiting-2.xlsx,1516,District of Columbia,121,3,22,2,15,8,4,3,31,14,19
HI_N,1516-cexiting-2.xlsx,1516,Florida,5169,335,249,18,204,104,199,1152,NA,2510,398
HI_N,1516-cexiting-2.xlsx,1516,Georgia,134,20,0,1,3,3,15,26,0,51,15
HI_N,1516-cexiting-2.xlsx,1516,Guam,0,0,0,0,0,0,0,0,NA,0,0
HI_N,1516-cexiting-2.xlsx,1516,Hawaii,218,18,19,2,36,11,13,39,NA,58,22
HI_N,1516-cexiting-2.xlsx,1516,Idaho,248,41,21,1,12,13,24,27,0,73,36
HI_N,1516-cexiting-2.xlsx,1516,Illinois,5634,375,630,8,102,50,553,928,0,2549,439
HI_N,1516-cexiting-2.xlsx,1516,Indiana,1020,17,199,3,40,45,38,171,NA,315,192
HI_N,1516-cexiting-2.xlsx,1516,Iowa,308,40,46,2,19,4,72,2,NA,39,84
HI_N,1516-cexiting-2.xlsx,1516,Kansas,885,64,100,0,56,31,32,77,NA,416,109
HI_N,1516-cexiting-2.xlsx,1516,Kentucky,258,12,30,1,15,24,16,11,0,143,6
HI_N,1516-cexiting-2.xlsx,1516,Louisiana,203,7,32,1,8,5,9,21,NA,91,29
HI_N,1516-cexiting-2.xlsx,1516,Maine,17,1,3,0,2,1,0,0,NA,7,3
HI_N,1516-cexiting-2.xlsx,1516,Maryland,1439,107,348,1,45,2,24,33,376,337,166
HI_N,1516-cexiting-2.xlsx,1516,Massachusetts,4910,989,613,3,207,67,465,0,NA,1954,612
HI_N,1516-cexiting-2.xlsx,1516,Michigan,665,93,108,2,46,35,10,18,NA,284,69
HI_N,1516-cexiting-2.xlsx,1516,Minnesota,479,8,32,1,17,48,22,5,NA,286,60
HI_N,1516-cexiting-2.xlsx,1516,Mississippi,57,8,5,0,7,2,0,9,NA,21,5
HI_N,1516-cexiting-2.xlsx,1516,Missouri,270,10,14,2,20,21,16,8,NA,149,30
HI_N,1516-cexiting-2.xlsx,1516,Montana,21,3,4,0,2,0,2,1,0,5,4
HI_N,1516-cexiting-2.xlsx,1516,Nebraska,180,15,16,1,9,1,1,0,73,44,20
HI_N,1516-cexiting-2.xlsx,1516,Nevada,1053,119,58,4,54,7,16,166,0,476,153
HI_N,1516-cexiting-2.xlsx,1516,New Hampshire,84,13,9,0,10,1,1,3,0,41,6
HI_N,1516-cexiting-2.xlsx,1516,New Jersey,4093,244,343,8,114,128,518,679,NA,1668,391
HI_N,1516-cexiting-2.xlsx,1516,New Mexico,2828,450,348,3,232,153,157,235,0,780,470
HI_N,1516-cexiting-2.xlsx,1516,New York,7481,179,375,2,203,150,90,1049,2536,2512,385
HI_N,1516-cexiting-2.xlsx,1516,North Carolina,1592,130,93,8,73,79,82,385,NA,519,223
HI_N,1516-cexiting-2.xlsx,1516,North Dakota,29,3,0,0,3,1,4,2,NA,14,2
HI_N,1516-cexiting-2.xlsx,1516,Northern Marianas,0,0,0,0,0,0,0,0,0,0,0
HI_N,1516-cexiting-2.xlsx,1516,Ohio,469,55,67,0,23,17,27,33,NA,164,83
HI_N,1516-cexiting-2.xlsx,1516,Oklahoma,527,73,55,2,17,5,26,110,0,169,70
HI_N,1516-cexiting-2.xlsx,1516,Oregon,689,64,39,3,25,47,0,8,0,432,71
HI_N,1516-cexiting-2.xlsx,1516,Pennsylvania,2155,181,430,2,96,44,40,273,NA,906,183
HI_N,1516-cexiting-2.xlsx,1516,Puerto Rico,2937,208,980,5,136,0,1,688,NA,726,193
HI_N,1516-cexiting-2.xlsx,1516,Rhode Island,696,129,132,1,20,26,46,55,0,183,104
HI_N,1516-cexiting-2.xlsx,1516,South Carolina,329,21,25,1,15,35,34,29,NA,131,38
HI_N,1516-cexiting-2.xlsx,1516,South Dakota,49,10,4,0,1,5,1,2,NA,22,4
HI_N,1516-cexiting-2.xlsx,1516,Tennessee,361,28,31,0,11,8,22,71,0,135,55
HI_N,1516-cexiting-2.xlsx,1516,Texas,13459,1530,2025,41,336,238,763,1677,NA,4096,2753
HI_N,1516-cexiting-2.xlsx,1516,Utah,870,59,34,2,35,65,23,109,NA,353,190
HI_N,1516-cexiting-2.xlsx,1516,Vermont,16,0,2,0,1,0,0,0,NA,12,1
HI_N,1516-cexiting-2.xlsx,1516,Virgin Islands,22,8,1,0,0,0,4,4,0,4,1
HI_N,1516-cexiting-2.xlsx,1516,Virginia,933,79,137,3,52,98,70,64,NA,280,150
HI_N,1516-cexiting-2.xlsx,1516,Washington,1620,145,83,6,72,74,173,92,NA,713,262
HI_N,1516-cexiting-2.xlsx,1516,West Virginia,54,0,7,0,5,5,3,7,NA,22,5
HI_N,1516-cexiting-2.xlsx,1516,Wisconsin,929,87,174,1,23,8,40,96,0,403,97
HI_N,1516-cexiting-2.xlsx,1516,Wyoming,148,6,35,0,14,9,9,1,NA,62,12
HI_N,1516-cexiting-2.xlsx,1516,US and Outlying Areas,81071,6924,12819,178,2703,1887,4789,12841,3016,26924,8990
MU_N,1516-cexiting-2.xlsx,1516,Alabama,120,11,16,1,3,7,0,5,NA,45,32
MU_N,1516-cexiting-2.xlsx,1516,Alaska,100,11,11,0,6,4,0,6,0,45,17
MU_N,1516-cexiting-2.xlsx,1516,American Samoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MU_N,1516-cexiting-2.xlsx,1516,Arizona,152,11,4,0,3,4,10,18,NA,80,22
MU_N,1516-cexiting-2.xlsx,1516,Arkansas,27,0,2,0,0,1,5,5,0,10,4
MU_N,1516-cexiting-2.xlsx,1516,California,774,26,422,1,14,0,81,199,NA,23,8
MU_N,1516-cexiting-2.xlsx,1516,Colorado,56,0,4,0,5,2,3,5,NA,30,7
MU_N,1516-cexiting-2.xlsx,1516,Connecticut,109,4,9,0,3,2,5,7,NA,59,20
MU_N,1516-cexiting-2.xlsx,1516,Delaware,57,4,2,1,5,3,2,3,0,29,8
MU_N,1516-cexiting-2.xlsx,1516,District of Columbia,42,1,20,0,5,2,3,0,4,2,5
MU_N,1516-cexiting-2.xlsx,1516,Florida,465,58,33,1,17,15,16,64,NA,223,38
MU_N,1516-cexiting-2.xlsx,1516,Georgia,728,57,3,4,23,38,37,92,0,409,65
MU_N,1516-cexiting-2.xlsx,1516,Guam,15,1,3,0,3,1,1,0,NA,4,2
MU_N,1516-cexiting-2.xlsx,1516,Hawaii,689,53,60,0,46,41,28,121,NA,227,113
MU_N,1516-cexiting-2.xlsx,1516,Idaho,99,14,1,0,11,8,5,10,0,31,19
MU_N,1516-cexiting-2.xlsx,1516,Illinois,517,49,82,2,13,2,42,38,0,248,41
MU_N,1516-cexiting-2.xlsx,1516,Indiana,372,6,71,1,15,24,16,48,NA,109,82
MU_N,1516-cexiting-2.xlsx,1516,Iowa,229,25,12,1,11,2,42,3,NA,80,53
MU_N,1516-cexiting-2.xlsx,1516,Kansas,221,27,29,0,18,8,7,8,NA,104,20
MU_N,1516-cexiting-2.xlsx,1516,Kentucky,231,9,40,0,9,16,23,7,0,126,1
MU_N,1516-cexiting-2.xlsx,1516,Louisiana,149,13,22,0,12,3,6,15,NA,64,14
MU_N,1516-cexiting-2.xlsx,1516,Maine,18,2,2,0,1,0,0,0,NA,9,4
MU_N,1516-cexiting-2.xlsx,1516,Maryland,394,32,85,0,21,2,3,10,144,50,47
MU_N,1516-cexiting-2.xlsx,1516,Massachusetts,713,84,130,0,31,6,48,0,NA,287,127
MU_N,1516-cexiting-2.xlsx,1516,Michigan,284,37,29,0,21,14,5,12,NA,131,35
MU_N,1516-cexiting-2.xlsx,1516,Minnesota,232,5,13,1,4,20,11,2,NA,128,48
MU_N,1516-cexiting-2.xlsx,1516,Mississippi,25,1,1,0,2,0,0,2,NA,9,10
MU_N,1516-cexiting-2.xlsx,1516,Missouri,157,9,5,0,12,12,13,9,NA,76,21
MU_N,1516-cexiting-2.xlsx,1516,Montana,36,3,3,0,1,1,0,5,0,11,12
MU_N,1516-cexiting-2.xlsx,1516,Nebraska,37,3,1,0,1,0,0,0,17,11,4
MU_N,1516-cexiting-2.xlsx,1516,Nevada,201,20,21,0,13,2,3,24,0,82,36
MU_N,1516-cexiting-2.xlsx,1516,New Hampshire,105,9,20,0,9,1,6,5,0,42,13
MU_N,1516-cexiting-2.xlsx,1516,New Jersey,531,25,72,1,23,17,47,58,NA,226,62
MU_N,1516-cexiting-2.xlsx,1516,New Mexico,54,6,4,1,7,4,5,3,0,17,7
MU_N,1516-cexiting-2.xlsx,1516,New York,330,12,42,0,12,9,2,55,45,140,13
MU_N,1516-cexiting-2.xlsx,1516,North Carolina,216,28,11,1,13,16,6,34,NA,77,30
MU_N,1516-cexiting-2.xlsx,1516,North Dakota,24,1,0,0,6,1,3,5,NA,7,1
MU_N,1516-cexiting-2.xlsx,1516,Northern Marianas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MU_N,1516-cexiting-2.xlsx,1516,Ohio,530,83,76,3,15,24,35,17,NA,215,62
MU_N,1516-cexiting-2.xlsx,1516,Oklahoma,262,49,35,1,16,3,3,41,0,81,33
MU_N,1516-cexiting-2.xlsx,1516,Oregon,109,2,8,0,6,11,0,0,0,70,12
MU_N,1516-cexiting-2.xlsx,1516,Pennsylvania,954,83,272,6,41,20,22,91,NA,320,99
MU_N,1516-cexiting-2.xlsx,1516,Puerto Rico,0,0,0,0,0,0,0,0,NA,0,0
MU_N,1516-cexiting-2.xlsx,1516,Rhode Island,86,15,24,1,1,2,4,7,0,25,7
MU_N,1516-cexiting-2.xlsx,1516,South Carolina,128,12,12,2,7,13,11,6,NA,53,12
MU_N,1516-cexiting-2.xlsx,1516,South Dakota,48,5,2,0,7,5,3,3,NA,23,0
MU_N,1516-cexiting-2.xlsx,1516,Tennessee,159,14,10,0,6,5,15,30,0,56,23
MU_N,1516-cexiting-2.xlsx,1516,Texas,243,22,37,0,15,6,10,26,NA,69,58
MU_N,1516-cexiting-2.xlsx,1516,Utah,124,6,9,1,7,9,1,7,NA,56,28
MU_N,1516-cexiting-2.xlsx,1516,Vermont,49,6,11,0,0,3,1,0,NA,23,5
MU_N,1516-cexiting-2.xlsx,1516,Virgin Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MU_N,1516-cexiting-2.xlsx,1516,Virginia,681,60,112,2,50,58,43,32,NA,206,118
MU_N,1516-cexiting-2.xlsx,1516,Washington,490,50,33,0,29,15,37,33,NA,209,84
MU_N,1516-cexiting-2.xlsx,1516,West Virginia,84,8,15,0,11,3,8,5,NA,14,20
MU_N,1516-cexiting-2.xlsx,1516,Wisconsin,245,22,32,2,6,8,7,32,0,97,39
MU_N,1516-cexiting-2.xlsx,1516,Wyoming,55,7,10,0,3,2,4,1,NA,21,7
MU_N,1516-cexiting-2.xlsx,1516,US and Outlying Areas,12774,1102,1987,34,621,475,690,1209,210,4795,1651
PI_N,1516-cexiting-2.xlsx,1516,Alabama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1516-cexiting-2.xlsx,1516,Alaska,18,3,1,0,2,0,0,2,0,7,3
PI_N,1516-cexiting-2.xlsx,1516,American Samoa,34,1,23,0,3,0,0,1,0,3,3
PI_N,1516-cexiting-2.xlsx,1516,Arizona,23,3,1,0,1,1,2,2,NA,11,2
PI_N,1516-cexiting-2.xlsx,1516,Arkansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1516-cexiting-2.xlsx,1516,California,259,13,112,1,4,0,23,101,NA,4,1
PI_N,1516-cexiting-2.xlsx,1516,Colorado,12,0,1,0,1,1,1,0,NA,6,2
PI_N,1516-cexiting-2.xlsx,1516,Connecticut,22,2,1,0,2,4,0,1,NA,10,2
PI_N,1516-cexiting-2.xlsx,1516,Delaware,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1516-cexiting-2.xlsx,1516,District of Columbia,0,0,0,0,0,0,0,0,0,0,0
PI_N,1516-cexiting-2.xlsx,1516,Florida,12,1,1,0,1,0,0,2,NA,7,0
PI_N,1516-cexiting-2.xlsx,1516,Georgia,11,3,0,0,0,0,1,3,0,3,1
PI_N,1516-cexiting-2.xlsx,1516,Guam,71,7,17,1,4,2,0,2,NA,31,7
PI_N,1516-cexiting-2.xlsx,1516,Hawaii,168,30,10,0,9,10,7,28,NA,49,25
PI_N,1516-cexiting-2.xlsx,1516,Idaho,6,0,1,0,2,0,0,0,0,1,2
PI_N,1516-cexiting-2.xlsx,1516,Illinois,3,0,0,0,0,0,0,1,0,2,0
PI_N,1516-cexiting-2.xlsx,1516,Indiana,10,1,1,0,0,0,0,0,NA,4,4
PI_N,1516-cexiting-2.xlsx,1516,Iowa,14,0,1,0,1,0,2,0,NA,4,6
PI_N,1516-cexiting-2.xlsx,1516,Kansas,9,0,2,0,0,1,2,0,NA,3,1
PI_N,1516-cexiting-2.xlsx,1516,Kentucky,5,0,1,0,2,0,1,0,0,1,0
PI_N,1516-cexiting-2.xlsx,1516,Louisiana,0,0,0,0,0,0,0,0,NA,0,0
PI_N,1516-cexiting-2.xlsx,1516,Maine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1516-cexiting-2.xlsx,1516,Maryland,16,0,2,0,1,0,0,0,10,2,1
PI_N,1516-cexiting-2.xlsx,1516,Massachusetts,14,1,2,0,3,0,1,0,NA,7,0
PI_N,1516-cexiting-2.xlsx,1516,Michigan,10,0,3,0,1,1,0,0,NA,5,0
PI_N,1516-cexiting-2.xlsx,1516,Minnesota,7,0,0,0,0,1,1,0,NA,4,1
PI_N,1516-cexiting-2.xlsx,1516,Mississippi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1516-cexiting-2.xlsx,1516,Missouri,11,1,1,0,1,0,1,1,NA,5,1
PI_N,1516-cexiting-2.xlsx,1516,Montana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1516-cexiting-2.xlsx,1516,Nebraska,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1516-cexiting-2.xlsx,1516,Nevada,22,2,3,0,1,1,1,2,0,10,2
PI_N,1516-cexiting-2.xlsx,1516,New Hampshire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1516-cexiting-2.xlsx,1516,New Jersey,26,0,1,0,0,0,4,6,NA,13,2
PI_N,1516-cexiting-2.xlsx,1516,New Mexico,4,1,0,0,0,0,1,0,0,1,1
PI_N,1516-cexiting-2.xlsx,1516,New York,131,6,5,0,3,4,1,27,35,40,10
PI_N,1516-cexiting-2.xlsx,1516,North Carolina,8,0,0,0,0,0,0,2,NA,5,1
PI_N,1516-cexiting-2.xlsx,1516,North Dakota,44,5,0,0,6,2,1,4,NA,17,9
PI_N,1516-cexiting-2.xlsx,1516,Northern Marianas,35,6,2,1,2,0,4,0,0,17,3
PI_N,1516-cexiting-2.xlsx,1516,Ohio,22,1,2,0,2,0,4,2,NA,8,3
PI_N,1516-cexiting-2.xlsx,1516,Oklahoma,13,2,4,0,0,0,0,0,0,3,4
PI_N,1516-cexiting-2.xlsx,1516,Oregon,10,2,0,0,1,0,0,0,0,6,1
PI_N,1516-cexiting-2.xlsx,1516,Pennsylvania,4,0,2,0,0,0,0,0,NA,2,0
PI_N,1516-cexiting-2.xlsx,1516,Puerto Rico,0,0,0,0,0,0,0,0,NA,0,0
PI_N,1516-cexiting-2.xlsx,1516,Rhode Island,0,0,0,0,0,0,0,0,0,0,0
PI_N,1516-cexiting-2.xlsx,1516,South Carolina,4,0,0,0,0,0,2,0,NA,2,0
PI_N,1516-cexiting-2.xlsx,1516,South Dakota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1516-cexiting-2.xlsx,1516,Tennessee,9,0,1,0,1,0,1,1,0,4,1
PI_N,1516-cexiting-2.xlsx,1516,Texas,50,5,6,0,7,2,2,3,NA,18,7
PI_N,1516-cexiting-2.xlsx,1516,Utah,39,4,2,1,1,1,1,4,NA,18,7
PI_N,1516-cexiting-2.xlsx,1516,Vermont,0,0,0,0,0,0,0,0,NA,0,0
PI_N,1516-cexiting-2.xlsx,1516,Virgin Islands,0,0,0,0,0,0,0,0,0,0,0
PI_N,1516-cexiting-2.xlsx,1516,Virginia,11,2,2,0,2,0,1,0,NA,3,1
PI_N,1516-cexiting-2.xlsx,1516,Washington,58,11,5,0,4,2,5,4,NA,19,8
PI_N,1516-cexiting-2.xlsx,1516,West Virginia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1516-cexiting-2.xlsx,1516,Wisconsin,7,1,0,0,0,0,0,1,0,5,0
PI_N,1516-cexiting-2.xlsx,1516,Wyoming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1516-cexiting-2.xlsx,1516,US and Outlying Areas,1254,116,218,5,69,33,70,203,45,370,125
WH_N,1516-cexiting-2.xlsx,1516,Alabama,1756,116,225,6,83,82,36,94,NA,649,465
WH_N,1516-cexiting-2.xlsx,1516,Alaska,355,29,44,1,49,14,14,13,0,140,51
WH_N,1516-cexiting-2.xlsx,1516,American Samoa,0,0,0,0,0,0,0,0,0,0,0
WH_N,1516-cexiting-2.xlsx,1516,Arizona,2186,211,78,11,109,91,115,197,NA,1019,355
WH_N,1516-cexiting-2.xlsx,1516,Arkansas,461,15,55,0,4,24,68,61,0,173,61
WH_N,1516-cexiting-2.xlsx,1516,California,4409,391,1722,12,104,0,382,1693,NA,84,21
WH_N,1516-cexiting-2.xlsx,1516,Colorado,3670,124,637,11,277,208,303,312,NA,1453,345
WH_N,1516-cexiting-2.xlsx,1516,Connecticut,2424,102,219,2,91,99,165,146,NA,1173,427
WH_N,1516-cexiting-2.xlsx,1516,Delaware,528,39,71,2,19,14,15,14,0,255,99
WH_N,1516-cexiting-2.xlsx,1516,District of Columbia,186,3,76,1,39,5,5,0,19,4,34
WH_N,1516-cexiting-2.xlsx,1516,Florida,5051,430,387,23,306,131,117,730,NA,2446,481
WH_N,1516-cexiting-2.xlsx,1516,Georgia,2260,203,11,8,80,120,115,323,0,1104,296
WH_N,1516-cexiting-2.xlsx,1516,Guam,0,0,0,0,0,0,0,0,NA,0,0
WH_N,1516-cexiting-2.xlsx,1516,Hawaii,289,12,24,3,55,16,8,43,NA,84,44
WH_N,1516-cexiting-2.xlsx,1516,Idaho,1451,131,170,5,92,92,90,153,0,442,276
WH_N,1516-cexiting-2.xlsx,1516,Illinois,10943,542,2214,21,346,21,841,967,0,5020,971
WH_N,1516-cexiting-2.xlsx,1516,Indiana,6979,77,1712,20,152,423,336,807,NA,2219,1233
WH_N,1516-cexiting-2.xlsx,1516,Iowa,2637,130,335,10,79,64,553,13,NA,903,550
WH_N,1516-cexiting-2.xlsx,1516,Kansas,3001,146,534,9,202,120,91,155,NA,1436,308
WH_N,1516-cexiting-2.xlsx,1516,Kentucky,3420,162,501,9,150,358,298,76,0,1819,47
WH_N,1516-cexiting-2.xlsx,1516,Louisiana,1813,112,353,9,98,34,80,153,NA,722,252
WH_N,1516-cexiting-2.xlsx,1516,Maine,1091,106,109,1,44,60,0,30,NA,583,158
WH_N,1516-cexiting-2.xlsx,1516,Maryland,4382,215,1336,9,177,35,40,90,1524,514,442
WH_N,1516-cexiting-2.xlsx,1516,Massachusetts,10637,943,2361,8,399,122,680,0,NA,4260,1864
WH_N,1516-cexiting-2.xlsx,1516,Michigan,6503,674,1151,10,393,472,182,211,NA,2578,832
WH_N,1516-cexiting-2.xlsx,1516,Minnesota,3209,35,289,7,83,352,272,19,NA,1749,403
